#faceId	imagePath	faceRect.x	faceRect.y	faceRect.w	faceRect.h
59381	flickr/0/image16043.jpg	208	122	93	93
59382	flickr/0/image16053.jpg	151	101	47	47
59383	flickr/0/image16053.jpg	204	78	49	49
59384	flickr/0/image16053.jpg	312	110	43	43
59385	flickr/0/image16057.jpg	40	131	55	55
59386	flickr/0/image16082.jpg	110	72	101	101
59387	flickr/0/image16084.jpg	30	127	203	203
59388	flickr/0/image16093.jpg	1265	484	1802	1802
59389	flickr/0/image16158.jpg	81	120	172	172
59390	flickr/0/image16214.jpg	108	36	306	306
59391	flickr/0/image16215.jpg	179	134	34	34
59392	flickr/0/image16216.jpg	34	77	425	425
59394	flickr/0/image16250.jpg	299	777	1149	1149
59395	flickr/0/image16256.jpg	1194	828	966	966
59396	flickr/0/image16276.jpg	223	-1	228	228
59397	flickr/0/image16277.jpg	-29	51	424	424
59398	flickr/0/image16279.jpg	1269	501	1172	1172
59399	flickr/0/image16282.jpg	537	812	1070	1070
59400	flickr/0/image16285.jpg	-101	473	1133	1133
59401	flickr/0/image16287.jpg	-8	27	308	308
59402	flickr/0/image16301.jpg	39	104	262	262
59403	flickr/0/image16307.jpg	189	95	214	214
59404	flickr/0/image16320.jpg	21	52	197	197
59405	flickr/0/image16353.jpg	339	1089	1977	1977
59406	flickr/0/image16354.jpg	81	131	230	230
59407	flickr/0/image16361.jpg	753	673	1082	1082
59408	flickr/0/image16375.jpg	-196	369	1035	1035
59409	flickr/0/image16400.jpg	98	87	59	59
59410	flickr/0/image16402.jpg	64	137	130	130
59411	flickr/0/image16427.jpg	396	735	1262	1262
59412	flickr/0/image16451.jpg	172	56	98	98
59413	flickr/0/image16458.jpg	382	84	51	51
59414	flickr/0/image16464.jpg	122	74	59	59
59415	flickr/0/image16478.jpg	116	62	90	90
59419	flickr/0/image16482.jpg	261	156	334	334
59420	flickr/0/image16502.jpg	868	757	1028	1028
59421	flickr/0/image16503.jpg	488	209	434	434
59422	flickr/0/image16504.jpg	338	53	124	124
59423	flickr/0/image16509.jpg	-146	69	432	432
59424	flickr/0/image16538.jpg	187	217	315	315
59425	flickr/0/image16544.jpg	189	68	66	66
59426	flickr/0/image16544.jpg	271	104	64	64
59427	flickr/0/image16562.jpg	148	207	124	124
59429	flickr/0/image16573.jpg	55	126	271	271
59430	flickr/0/image16577.jpg	158	108	94	94
59431	flickr/0/image16580.jpg	114	64	52	52
59433	flickr/0/image16615.jpg	575	375	587	587
59434	flickr/0/image16621.jpg	322	58	184	184
59435	flickr/0/image16626.jpg	32	122	156	156
59436	flickr/0/image16626.jpg	135	113	145	145
59437	flickr/0/image16629.jpg	-75	683	1079	1079
59438	flickr/0/image16633.jpg	55	74	81	81
59439	flickr/0/image16660.jpg	105	65	94	94
59440	flickr/0/image16663.jpg	94	136	133	133
59441	flickr/0/image16689.jpg	108	116	153	153
59443	flickr/2/image16694.jpg	292	53	106	106
59444	flickr/0/image16696.jpg	140	85	151	151
59445	flickr/0/image16699.jpg	701	322	558	558
59446	flickr/0/image16708.jpg	248	216	90	90
59447	flickr/0/image16745.jpg	191	38	52	52
59448	flickr/0/image16751.jpg	62	201	89	89
59449	flickr/0/image16751.jpg	116	123	99	99
59450	flickr/0/image16769.jpg	108	78	170	170
59451	flickr/0/image16769.jpg	302	78	165	165
59452	flickr/0/image16775.jpg	181	39	138	138
59453	flickr/0/image16827.jpg	16	69	308	308
59454	flickr/0/image16870.jpg	298	137	429	429
59455	flickr/0/image16903.jpg	357	149	396	396
59456	flickr/0/image16912.jpg	69	139	90	90
59457	flickr/0/image16913.jpg	627	134	186	186
59458	flickr/0/image16992.jpg	88	194	93	93
59459	flickr/0/image17003.jpg	94	209	118	118
59460	flickr/0/image17030.jpg	67	-56	463	463
59461	flickr/0/image17068.jpg	137	86	84	84
59462	flickr/0/image17071.jpg	121	37	411	411
59463	flickr/0/image17073.jpg	150	161	304	304
59464	flickr/0/image17082.jpg	381	68	53	53
59465	flickr/0/image17084.jpg	122	263	487	487
59466	flickr/0/image17090.jpg	126	186	89	89
59467	flickr/0/image17092.jpg	-71	-26	886	886
59468	flickr/0/image17099.jpg	990	217	936	936
59469	flickr/0/image17099.jpg	2355	175	809	809
59470	flickr/0/image17135.jpg	-64	57	425	425
59472	flickr/0/image17153.jpg	274	174	100	100
59473	flickr/0/image17153.jpg	487	191	88	88
59474	flickr/0/image17187.jpg	170	150	269	269
59476	flickr/0/image17202.jpg	43	306	109	109
59477	flickr/0/image17205.jpg	1514	2424	603	603
59478	flickr/0/image17209.jpg	182	121	181	181
59479	flickr/0/image17218.jpg	159	117	180	180
59480	flickr/0/image17221.jpg	110	175	286	286
59481	flickr/0/image17250.jpg	84	142	238	238
59482	flickr/0/image17325.jpg	-173	627	1996	1996
59483	flickr/0/image17408.jpg	1037	213	257	257
59484	flickr/0/image17447.jpg	97	182	64	64
59485	flickr/0/image17452.jpg	45	19	428	428
59486	flickr/0/image17454.jpg	1279	491	1176	1176
59487	flickr/0/image17461.jpg	148	53	79	79
59488	flickr/0/image17506.jpg	-8	81	188	188
59489	flickr/0/image17531.jpg	171	78	167	167
59490	flickr/0/image17535.jpg	557	232	214	214
59491	flickr/0/image17537.jpg	34	193	519	519
59492	flickr/0/image17554.jpg	1177	946	272	272
59493	flickr/0/image17556.jpg	495	460	103	103
59494	flickr/0/image17604.jpg	373	439	269	269
59495	flickr/0/image17606.jpg	70	32	264	264
59496	flickr/0/image17610.jpg	96	87	171	171
59497	flickr/0/image17620.jpg	209	275	796	796
59498	flickr/0/image17633.jpg	135	157	42	42
59499	flickr/0/image17633.jpg	209	105	47	47
59500	flickr/0/image17633.jpg	335	114	48	48
59501	flickr/0/image17654.jpg	174	137	109	109
59503	flickr/0/image17676.jpg	252	332	191	191
59504	flickr/0/image17676.jpg	487	460	107	107
59505	flickr/0/image17677.jpg	285	249	217	217
59506	flickr/0/image17693.jpg	167	105	165	165
59507	flickr/0/image17695.jpg	1534	577	1987	1987
59508	flickr/0/image17701.jpg	63	152	328	328
59509	flickr/0/image17703.jpg	36	46	169	169
59510	flickr/0/image17707.jpg	236	255	331	331
59511	flickr/0/image17711.jpg	61	87	216	216
59512	flickr/0/image17713.jpg	49	176	227	227
59513	flickr/0/image17717.jpg	118	72	202	202
59514	flickr/0/image17719.jpg	45	159	282	282
59515	flickr/0/image17722.jpg	212	287	291	291
59516	flickr/0/image17723.jpg	150	144	64	64
59517	flickr/0/image17724.jpg	29	124	316	316
59518	flickr/0/image17727.jpg	61	134	234	234
59519	flickr/0/image17736.jpg	141	216	262	262
59520	flickr/0/image17737.jpg	438	166	206	206
59521	flickr/0/image17749.jpg	236	138	270	270
59522	flickr/0/image17752.jpg	85	25	71	71
59523	flickr/0/image17758.jpg	11	136	272	272
59524	flickr/0/image17760.jpg	792	598	1411	1411
59525	flickr/0/image17763.jpg	-8	81	324	324
59526	flickr/0/image17770.jpg	74	147	265	265
59527	flickr/0/image17773.jpg	147	155	331	331
59528	flickr/0/image17777.jpg	42	85	295	295
59529	flickr/0/image17782.jpg	132	38	59	59
59530	flickr/0/image17784.jpg	555	225	344	344
59531	flickr/0/image17788.jpg	1	158	366	366
59532	flickr/0/image17790.jpg	80	95	91	91
59533	flickr/2/image17794.jpg	731	366	1416	1416
59534	flickr/0/image17795.jpg	72	92	159	159
59535	flickr/0/image17797.jpg	106	69	75	75
59536	flickr/0/image17797.jpg	241	91	71	71
59537	flickr/0/image17822.jpg	429	182	167	167
59538	flickr/0/image17823.jpg	72	129	173	173
59539	flickr/0/image17831.jpg	150	61	78	78
59540	flickr/0/image17832.jpg	138	74	81	81
59541	flickr/0/image17835.jpg	206	121	174	174
59542	flickr/0/image17838.jpg	90	167	313	313
59543	flickr/0/image17840.jpg	150	209	86	86
59544	flickr/0/image17841.jpg	127	105	235	235
59545	flickr/0/image17842.jpg	46	80	285	285
59546	flickr/0/image17843.jpg	229	165	196	196
59547	flickr/0/image17849.jpg	126	311	526	526
59548	flickr/0/image17854.jpg	139	96	224	224
59549	flickr/0/image17870.jpg	53	57	289	289
59550	flickr/0/image17880.jpg	175	201	128	128
59551	flickr/0/image17880.jpg	228	94	143	143
59552	flickr/0/image17889.jpg	193	141	166	166
59553	flickr/0/image17887.jpg	74	65	179	179
59554	flickr/0/image17891.jpg	133	122	224	224
59555	flickr/0/image17894.jpg	96	-18	270	270
59556	flickr/0/image17898.jpg	74	96	308	308
59557	flickr/0/image17901.jpg	192	145	129	129
59558	flickr/0/image17903.jpg	103	93	148	148
59559	flickr/0/image17904.jpg	595	73	113	113
59560	flickr/0/image17910.jpg	62	73	282	282
59561	flickr/0/image17911.jpg	74	94	134	134
59562	flickr/0/image17913.jpg	62	124	133	133
59563	flickr/0/image17913.jpg	296	125	142	142
59565	flickr/0/image17919.jpg	861	455	1767	1767
59566	flickr/0/image17920.jpg	154	64	82	82
59567	flickr/0/image17921.jpg	-5	130	285	285
59568	flickr/0/image17923.jpg	161	88	205	205
59569	flickr/0/image17927.jpg	-1	113	215	215
59570	flickr/0/image17929.jpg	755	556	1321	1321
59571	flickr/0/image17930.jpg	135	562	1238	1238
59573	flickr/0/image17939.jpg	144	54	59	59
59574	flickr/0/image17939.jpg	243	73	62	62
59575	flickr/0/image17939.jpg	347	68	58	58
59576	flickr/0/image17941.jpg	1341	747	1312	1312
59577	flickr/0/image17947.jpg	-21	172	468	468
59578	flickr/0/image17947.jpg	374	178	364	364
59579	flickr/0/image17952.jpg	456	245	118	118
59580	flickr/0/image17954.jpg	112	86	238	238
59581	flickr/0/image17956.jpg	252	13	82	82
59582	flickr/0/image17957.jpg	244	72	153	153
59583	flickr/0/image17959.jpg	1457	429	948	948
59584	flickr/0/image17960.jpg	1135	436	1773	1773
59585	flickr/0/image17967.jpg	236	64	186	186
59586	flickr/0/image17979.jpg	689	162	199	199
59588	flickr/0/image17991.jpg	149	167	115	115
59589	flickr/0/image17995.jpg	95	91	169	169
59590	flickr/0/image17998.jpg	539	743	662	662
59591	flickr/0/image17998.jpg	1738	381	664	664
59592	flickr/0/image18000.jpg	90	4	169	169
59593	flickr/0/image18004.jpg	94	324	674	674
59594	flickr/0/image18007.jpg	101	142	185	185
59595	flickr/0/image18008.jpg	113	141	180	180
59596	flickr/0/image18015.jpg	77	33	198	198
59597	flickr/0/image18016.jpg	24	29	234	234
59598	flickr/0/image18017.jpg	98	106	121	121
59599	flickr/0/image18018.jpg	147	81	119	119
59600	flickr/0/image18022.jpg	173	127	117	117
59601	flickr/0/image18025.jpg	51	169	249	249
59602	flickr/0/image18028.jpg	12	78	163	163
59603	flickr/0/image18028.jpg	296	88	176	176
59605	flickr/0/image18046.jpg	370	165	482	482
59607	flickr/3/image18050.jpg	738	391	349	349
59608	flickr/0/image18068.jpg	318	610	812	812
59609	flickr/0/image18070.jpg	61	46	235	235
59610	flickr/3/image18084.jpg	153	76	74	74
59611	flickr/0/image18092.jpg	35	140	265	265
59613	flickr/0/image18098.jpg	85	111	255	255
59614	flickr/0/image18100.jpg	83	144	121	121
59615	flickr/0/image18117.jpg	101	141	143	143
59616	flickr/0/image18120.jpg	172	173	242	242
59617	flickr/0/image18121.jpg	-71	720	1888	1888
59618	flickr/0/image18123.jpg	39	55	140	140
59619	flickr/0/image18125.jpg	239	283	289	289
59620	flickr/0/image18133.jpg	285	211	420	420
59621	flickr/0/image18137.jpg	529	131	185	185
59622	flickr/0/image18144.jpg	787	599	1118	1118
59623	flickr/0/image18146.jpg	90	93	187	187
59624	flickr/0/image18148.jpg	101	-3	373	373
59625	flickr/0/image18152.jpg	66	82	171	171
59626	flickr/0/image18154.jpg	179	102	126	126
59627	flickr/0/image18157.jpg	89	26	60	60
59628	flickr/0/image18157.jpg	257	-29	304	304
59629	flickr/0/image18158.jpg	-15	274	595	595
59630	flickr/0/image18163.jpg	252	70	186	186
59631	flickr/0/image18165.jpg	35	173	454	454
59632	flickr/0/image18165.jpg	371	310	338	338
59633	flickr/0/image18167.jpg	533	288	311	311
59634	flickr/0/image18190.jpg	68	83	167	167
59635	flickr/0/image18194.jpg	1254	1183	598	598
59636	flickr/0/image18194.jpg	1716	742	668	668
59637	flickr/0/image18196.jpg	113	219	54	54
59638	flickr/0/image18196.jpg	156	147	65	65
59639	flickr/0/image18198.jpg	95	211	81	81
59640	flickr/0/image18198.jpg	198	48	67	67
59641	flickr/0/image18201.jpg	48	85	202	202
59642	flickr/0/image18203.jpg	16	145	245	245
59643	flickr/0/image18207.jpg	101	85	207	207
59644	flickr/0/image18214.jpg	97	117	174	174
59645	flickr/0/image18218.jpg	42	31	222	222
59646	flickr/0/image18219.jpg	224	104	146	146
59647	flickr/0/image18227.jpg	181	121	181	181
59648	flickr/0/image18231.jpg	508	740	1031	1031
59649	flickr/0/image18231.jpg	2544	636	1116	1116
59650	flickr/0/image18235.jpg	15	102	162	162
59651	flickr/0/image18236.jpg	72	79	249	249
59652	flickr/0/image18238.jpg	72	72	216	216
59653	flickr/0/image18240.jpg	85	42	374	374
59654	flickr/0/image18241.jpg	173	58	258	258
59655	flickr/0/image18243.jpg	508	360	1033	1033
59656	flickr/0/image18257.jpg	184	110	193	193
59657	flickr/0/image18260.jpg	267	220	412	412
59658	flickr/0/image18264.jpg	119	154	494	494
59659	flickr/0/image18272.jpg	1171	436	1126	1126
59660	flickr/0/image18273.jpg	592	790	1937	1937
59661	flickr/0/image18276.jpg	375	273	163	163
59662	flickr/0/image18276.jpg	199	319	175	175
59663	flickr/0/image18276.jpg	982	236	173	173
59664	flickr/0/image18276.jpg	764	242	185	185
59665	flickr/0/image18277.jpg	339	173	186	186
59666	flickr/0/image18281.jpg	-125	149	482	482
59668	flickr/0/image18293.jpg	352	53	153	153
59669	flickr/0/image18297.jpg	170	235	990	990
59670	flickr/0/image18298.jpg	205	123	154	154
59671	flickr/0/image18299.jpg	104	179	163	163
59672	flickr/0/image18300.jpg	226	159	143	143
59673	flickr/0/image18303.jpg	171	106	143	143
59674	flickr/0/image18304.jpg	36	103	232	232
59675	flickr/0/image18307.jpg	21	54	386	386
59676	flickr/0/image18327.jpg	80	79	119	119
59677	flickr/0/image18333.jpg	82	119	172	172
59678	flickr/0/image18368.jpg	83	66	187	187
59680	flickr/0/image18379.jpg	136	259	103	103
59681	flickr/0/image18386.jpg	1324	1304	791	791
59682	flickr/0/image18386.jpg	2311	424	869	869
59683	flickr/0/image18388.jpg	201	136	174	174
59686	flickr/0/image18394.jpg	155	94	138	138
59687	flickr/0/image18395.jpg	832	609	921	921
59688	flickr/0/image18396.jpg	174	94	138	138
59689	flickr/0/image18402.jpg	114	316	492	492
59690	flickr/0/image18412.jpg	27	120	247	247
59691	flickr/0/image18416.jpg	165	71	319	319
59692	flickr/0/image18419.jpg	153	375	310	310
59693	flickr/0/image18424.jpg	199	139	363	363
59694	flickr/0/image18426.jpg	1294	260	735	735
59695	flickr/0/image18429.jpg	409	987	1809	1809
59696	flickr/0/image18432.jpg	53	246	378	378
59697	flickr/0/image18438.jpg	200	184	152	152
59698	flickr/0/image18439.jpg	109	166	312	312
59699	flickr/0/image18447.jpg	1	55	655	655
59700	flickr/0/image18451.jpg	326	266	180	180
59701	flickr/0/image18453.jpg	137	108	252	252
59702	flickr/0/image18454.jpg	145	60	244	244
59703	flickr/0/image18455.jpg	462	390	1181	1181
59704	flickr/0/image18459.jpg	95	159	215	215
59705	flickr/0/image18465.jpg	121	97	273	273
59706	flickr/0/image18466.jpg	117	116	175	175
59707	flickr/0/image18468.jpg	93	608	1627	1627
59708	flickr/0/image18471.jpg	166	94	229	229
59709	flickr/0/image18472.jpg	102	164	75	75
59710	flickr/0/image18472.jpg	219	106	73	73
59711	flickr/0/image18472.jpg	274	185	71	71
59713	flickr/0/image18473.jpg	2482	687	420	420
59714	flickr/0/image18475.jpg	-121	731	1875	1875
59715	flickr/0/image18475.jpg	1857	733	1839	1839
59716	flickr/0/image18476.jpg	103	132	119	119
59717	flickr/0/image18477.jpg	62	94	206	206
59718	flickr/0/image18479.jpg	142	179	90	90
59719	flickr/0/image18485.jpg	92	167	304	304
59720	flickr/0/image18490.jpg	72	146	253	253
59721	flickr/0/image18495.jpg	124	117	189	189
59722	flickr/0/image18501.jpg	428	183	619	619
59723	flickr/0/image18507.jpg	46	302	727	727
59724	flickr/0/image18509.jpg	216	41	57	57
59725	flickr/0/image18514.jpg	285	81	67	67
59727	flickr/0/image18520.jpg	164	48	176	176
59728	flickr/0/image18525.jpg	-31	76	319	319
59729	flickr/0/image18528.jpg	155	102	149	149
59730	flickr/0/image18534.jpg	-60	65	432	432
59732	flickr/3/image18535.jpg	2119	474	509	509
59733	flickr/0/image18548.jpg	771	550	547	547
59734	flickr/0/image18548.jpg	1338	575	597	597
59735	flickr/0/image18554.jpg	113	109	104	104
59736	flickr/0/image18558.jpg	77	51	104	104
59738	flickr/0/image18561.jpg	112	107	128	128
59740	flickr/2/image18565.jpg	347	54	86	86
59741	flickr/0/image18572.jpg	373	115	45	45
59744	flickr/3/image18573.jpg	341	141	84	84
59745	flickr/0/image18584.jpg	97	84	99	99
59746	flickr/0/image18585.jpg	481	178	425	425
59747	flickr/0/image18587.jpg	119	46	277	277
59748	flickr/0/image18588.jpg	118	132	150	150
59749	flickr/0/image18593.jpg	119	146	248	248
59751	flickr/0/image18597.jpg	23	108	127	127
59752	flickr/0/image18597.jpg	163	88	181	181
59753	flickr/0/image18597.jpg	334	54	122	122
59755	flickr/0/image18611.jpg	9	112	315	315
59757	flickr/0/image18614.jpg	77	76	196	196
59758	flickr/0/image18618.jpg	97	77	188	188
59759	flickr/0/image18620.jpg	93	74	148	148
59760	flickr/0/image18621.jpg	111	142	134	134
59761	flickr/0/image18623.jpg	36	89	89	89
59762	flickr/0/image18623.jpg	239	129	63	63
59763	flickr/0/image18626.jpg	141	132	203	203
59764	flickr/0/image18635.jpg	112	65	68	68
59765	flickr/0/image18636.jpg	538	378	724	724
59766	flickr/0/image18637.jpg	97	164	100	100
59767	flickr/0/image18639.jpg	121	17	202	202
59768	flickr/0/image18640.jpg	122	18	198	198
59769	flickr/3/image18642.jpg	109	17	57	57
59771	flickr/0/image18648.jpg	168	106	186	186
59772	flickr/0/image18650.jpg	259	94	122	122
59773	flickr/0/image18653.jpg	104	116	262	262
59774	flickr/0/image18657.jpg	224	107	148	148
59775	flickr/0/image18661.jpg	170	134	162	162
59776	flickr/0/image18664.jpg	68	73	191	191
59777	flickr/0/image18664.jpg	236	23	261	261
59778	flickr/0/image18665.jpg	172	119	169	169
59779	flickr/0/image18667.jpg	260	132	138	138
59780	flickr/0/image18669.jpg	77	146	163	163
59781	flickr/0/image18670.jpg	114	82	214	214
59782	flickr/0/image18671.jpg	190	237	565	565
59783	flickr/0/image18673.jpg	27	71	259	259
59784	flickr/0/image18674.jpg	-24	167	319	319
59785	flickr/0/image18676.jpg	301	92	165	165
59786	flickr/0/image18677.jpg	50	155	255	255
59787	flickr/0/image18680.jpg	128	82	51	51
59788	flickr/0/image18681.jpg	243	97	127	127
59789	flickr/0/image18682.jpg	135	163	165	165
59790	flickr/0/image18683.jpg	281	55	143	143
59791	flickr/0/image18685.jpg	208	125	68	68
59792	flickr/0/image18691.jpg	-12	150	154	154
59793	flickr/0/image18691.jpg	182	204	112	112
59794	flickr/0/image18693.jpg	53	-61	429	429
59795	flickr/0/image18696.jpg	164	93	374	374
59797	flickr/3/image18699.jpg	1098	1892	347	347
59798	flickr/0/image18701.jpg	678	315	281	281
59800	flickr/0/image18704.jpg	93	36	315	315
59801	flickr/0/image18708.jpg	71	273	80	80
59802	flickr/0/image18710.jpg	-23	181	802	802
59803	flickr/0/image18711.jpg	1112	693	859	859
59804	flickr/0/image18712.jpg	101	172	80	80
59805	flickr/0/image18712.jpg	158	80	64	64
59806	flickr/0/image18712.jpg	231	157	67	67
59807	flickr/0/image18712.jpg	297	70	57	57
59808	flickr/0/image18712.jpg	388	93	58	58
59809	flickr/0/image18713.jpg	84	114	112	112
59810	flickr/0/image18713.jpg	169	78	125	125
59811	flickr/0/image18713.jpg	287	64	126	126
59812	flickr/0/image18715.jpg	95	149	53	53
59814	flickr/2/image18716.jpg	247	131	162	162
59816	flickr/2/image18720.jpg	225	120	66	66
59817	flickr/2/image18720.jpg	130	175	51	51
59818	flickr/0/image18721.jpg	287	84	342	342
59819	flickr/0/image18722.jpg	239	74	177	177
59820	flickr/0/image18723.jpg	150	19	351	351
59821	flickr/0/image18726.jpg	9	180	147	147
59822	flickr/0/image18726.jpg	230	143	137	137
59823	flickr/0/image18727.jpg	121	124	109	109
59824	flickr/0/image18729.jpg	148	64	99	99
59825	flickr/0/image18729.jpg	233	67	93	93
59826	flickr/0/image18731.jpg	122	94	129	129
59827	flickr/0/image18732.jpg	320	155	105	105
59828	flickr/0/image18734.jpg	588	234	627	627
59829	flickr/0/image18735.jpg	100	-17	246	246
59830	flickr/0/image18736.jpg	14	92	255	255
59831	flickr/0/image18744.jpg	98	115	118	118
59832	flickr/0/image18747.jpg	388	187	384	384
59833	flickr/0/image18750.jpg	-70	92	352	352
59834	flickr/0/image18753.jpg	171	63	45	45
59835	flickr/0/image18753.jpg	255	94	43	43
59836	flickr/0/image18753.jpg	161	205	42	42
59837	flickr/0/image18753.jpg	219	176	43	43
59838	flickr/0/image18755.jpg	405	65	64	64
59839	flickr/0/image18756.jpg	80	163	137	137
59840	flickr/0/image18757.jpg	106	114	195	195
59841	flickr/0/image18757.jpg	434	205	82	82
59842	flickr/0/image18758.jpg	141	106	40	40
59843	flickr/0/image18758.jpg	219	77	41	41
59844	flickr/0/image18758.jpg	285	65	45	45
59845	flickr/0/image18758.jpg	273	136	39	39
59846	flickr/0/image18761.jpg	630	416	617	617
59847	flickr/0/image18762.jpg	75	174	201	201
59848	flickr/0/image18764.jpg	43	145	269	269
59850	flickr/2/image18765.jpg	380	164	184	184
59851	flickr/2/image18765.jpg	265	445	140	140
59852	flickr/0/image18768.jpg	138	219	179	179
59853	flickr/0/image18768.jpg	203	147	192	192
59854	flickr/0/image18773.jpg	292	7	109	109
59855	flickr/0/image18776.jpg	586	314	74	74
59856	flickr/0/image18778.jpg	112	156	192	192
59857	flickr/0/image18779.jpg	97	141	154	154
59858	flickr/0/image18781.jpg	222	133	60	60
59859	flickr/0/image18782.jpg	682	297	96	96
59860	flickr/0/image18783.jpg	305	780	1081	1081
59861	flickr/0/image18786.jpg	557	447	806	806
59863	flickr/0/image18792.jpg	601	695	617	617
59864	flickr/0/image18793.jpg	378	266	138	138
